구름 위에 걸터 앉아,최진국,"시, 현대시, 철학",은행원 출신 최진국 시인이 첫 시집 『구름 위에 걸터 앉아』를 펴냈다 . 이번에 펴낸 시집은 짧고 간결 한 시가 대부분이다 . 독특한 풍자적 시들과 생활 속에서 누구나가 공감하는 사이다적 메시지를 전달하 고 있는 것이 특징이다 . 최진국 시인이 이런 시집을 펴낸 데에는 현대시의 어려움 때문에 독자들이 멀 어져가고 있다는 판단에서다 . 즉 독자가 공감하지 못하는 시는 큰 의미가 없다는 것이다 . 그래서 이번 시집은 인생의 연륜에서 바라본 세상사의 이치를 짧고 간결한 메시지로 하나하나 풀어내고 있다. 특히 시인은 ‘마치 수학 공식을 읽는 듯’한 현대시의 편협성을 보고는 ‘우리 시가 너무 어렵게만 가고 있 어 순수 독자들로부터 외면을 받고 있다’는 생각이 이번 시집의 출발점임을 서문에서 밝히고 있다. 최진 국 시인의 이번 시집은 독자들만을 위한 시인의 노력이 고스란히 담긴 시집이라 할 것이다 .
그대만 모르는 비밀 하나,후이,"자기계발, 에세이, 인생계시론","저자 후이는 살아가면서 만나는 작은 만남, 소소한 사건도 그냥 지나치지 않는다 . 그 속에서 삶의 진 리를 찾아내기도 하고, 따스한 마음을 읽어 내기도 한다. 각박해지는 세상에서 갈수록 팍팍해지는 마 음을 부드럽게 어루만져 주는 글에 삼백만 독자가 찬사를 보냈다 . 끝은 새로운 시작으로 이어지기도 하고, 해 보지 않으면 모른다며 가볍게 시도해 보는 마음을 가져 보 라고 응원하기도 하지만 , 저자는 독자에게 따스한 위안과 응원만을 건네지 않는다 . 세상은 뚜렷하게 나쁜 사람, 착한 사람으로 나눌 수 있는 것이 아니라 각자의 자리에서 자신의 이익을 위해 최선을 다 하는 사람들이 있을 뿐이라는 엄연한 현실을 깨닫게도 해 준다. 또 성숙한 시각으로 주변을 바라보면서 누군가에게서 상처받지 않고 차가운 이성으로 살아갈 수 있게 도와준다 . 아무리 가까운 사람일지라도 무작정 신뢰하다가는 결국 피해는 자신이 입게 된다는 교훈도 전해 준다. 섣부른 기대도 맹목적인 애정도 돌아오지 않는 메아리일 뿐이다 . 그래서 행복한 만남이 되 기 위해서는 서로 배울 만한 장점이 있어야 하고 단점은 보완할 수 있을 정도만 있어야 한다고 말한다 . 그래야 서로 채워 주는 관계가 될 수 있기 때문이다 . 그녀가 소개하는 에피소드는 우리도 충분히 겪을 수 있는 평범한 일상일 수도 있지만 그 너머에 숨어 있는 진실을 꿰뚫어 보는 감성과 지혜는 놀랍기만 하다. 원하는 대로 내키는 대로 살아도 괜찮다고 말 해 주는 그녀의 글은 가슴을 두근거리게 만든다 . 한편 “제일 무서운 건 가난이 선량해질 힘조차 앗아 간다는 거예요.”라며 왜 우리가 힘겨운 일상을 견디고 하루하루 열심히 살며 밥벌이를 해야 하는지 설 명하는 그녀의 한마디는 가슴 한구석을 서늘하게 만든다 . 이 책은 때로는 현실 직시를 , 때로는 뜨거운 응원과 지지를 보내며 또다시 힘내서 살아갈 힘을 불어넣는다 . 그리고 그녀는 책의 말미에 우리만 몰 랐던 비밀 하나를 독자에게 속삭인다 . “이 세상이 당신을 몰래 사랑하고 있습니다 . 하지만 더 중요한 게 있습니다 . 세상이 당신을 사랑하기 전에 당신이 먼저 자기 자신을 사랑해야 합니다.”"
그렇다고 회사를 때려치울 순 없잖아,오수정,"직장인, 자기계발, 에세이","『그렇다고 회사를 때려치울 순 없잖아』는 현실의 MZ세대가 회사에서 살아남기 위해, 동시에 나를 잃 지 않기 위해 고군분투하는 시간 그리고 ‘회사 인간’으로서 다소 ‘회색 인간’이 되었음을 인정하지 않을 수 없지만 , 완전히 본인의 색을 잃는 일은 결단코 거부하고 싶은 직장인의 희로애락을 담았다 . 먹고사 니즘에 ‘적응(순응은 아니고)’하면서 나다움도 결코 잃지 않기를 바라는 많은 직장인이 공감할 만한 에 피소드가 때론 웃프게 때론 애잔하게 다가온다 . 회사, 가족, 친구, 꿈과 같은 일들은 여전히 혼란스럽지만 , 이 모든 혼돈 가운데 매몰되지 않고 자신의 본모습을 찾으려 노력하는 저자의 이야기에 공감을 얻을 수 있다. 가장 평범한 오 대리의 사회 적응기 가 많은 회사원에게 작은 위안이 되기를 바라며 . 회사 일과 자신의 길, 두 마리 토끼를 잡고 싶은 오 대리의 성장기 속으로 떠나보자 ."
기독교 콘서트,만프레트 뤼츠,"종교, 역사, 학문","현대 사회에서 많은 사람들은 기독교 신앙, 기독교 교회사 , 기독교 자체를 불쾌하다고 생각한다 . 참고 로 지식인들의 논쟁에서 어떤 사람이 자기가 기독교를 믿는다고 신앙 고백을 하거나 기독교를 지지하 면, 대개 입 밖으로 표현을 잘 하지는 않지만 , 그 사람과는 논쟁할 가치도 없다고 여긴다 . 이는 현실의 기독교가 인류 문화 전반에 영향력을 끼치던 시절은 끝났다는 의미다 . 상황이 이렇게 된 이유는 무엇일까 ? 그것은 기독교가 치명타를 입었기 때문이다 . 기독교 자체는 2천 년 동안 광범위하게 신용을 잃었다 . 세월이 흐르면서 기독교 역사가 스캔들의 역사라는 것은 반박할 수 없을 정도로 확고한 사실이 됐는데 , 이러한 사실은 실제로 기독교 신앙의 핵심을 뒤흔들고 있다. 한편 2000년 3월 12일, 교황 요한 바오로 2세는 사순절 첫째 주일 미사를 집전하며 교회가 지은 죄를 고해하고 , 다음과 같이 용서를 구했다. “다시는 사랑과 진리에의 봉사에 모순이 일어나지 않도록 해 주소 서. 다시는 교회 공동체에 대적하는 몸짓이 일어나지 않도록 해 주소서 . 다시는 어느 민족에게도 상처를 입히는 일이 일어나지 않도록 해 주소서 . 다시는 폭력의 논리를 또 수용하는 일이 없도록 해 주소서 . 다 시는 가난한 이와 낮은 이를 차별하고 배제하고 억압하고 무시하는 일이 없도록 해 주소서.” 20세기 이데올로기는 자신이 잘못을 저질렀다고 자백하면서 무너졌다 . 반면 기독교는 자비로운 신의 은총으로 새로운 희망을 끌어냈다 . 자신이 죄를 지었음을 자각하고 , 지은 죄를 확실히 세상에 고해했 다. 5백 년 전 루터가 지은 죄와 나란히 , 새천년으로 들어서는 전환기에 교황 요한 바오로 2세가 한 고 해와 나란히 . 기독교인은 신이 이 2천 년 기독교 역사를 구원의 역사로 만들었음을 믿는다 . 기독교 콘서트 이 책은 교양인이 알아야 할 기독교 2천 년 스캔들과 진실에 대해 이야기한다 . 저자는 일체의 선입견 없이 학문이라는 수술용 칼을 들고 스캔들로 점철된 기독교사를 철저히 해부하는데 , 독자들은 십자군 전쟁, 종교 재판, 마녀사냥 등에 대한 최신 연구를 바탕으로 한 이야기를 통해서는 깨달음과 통찰을 얻고, 또 교황의 무류성 , 여성과 교회 등의 주제에 대한 최신 학문적 성과도 읽을 수 있다."
기억의 집,우동준,"사회복지, 문화예술, 노인복지","2021년 4월, 음악, 연극, 사진 등 다양한 분야의 전문가들을 중심으로 워킹그룹이 구성되었다 . 이들은 고령화된 도시 부산에서 이웃이 마주한 ‘치매’를 함께 고민하고 누구나 찾아올 수 있는 어르신만의 집 을 지어 서로를 치유하고자 모였다 . 낯선 주제, 낯선 사람들이었지만 이곳에 모인 각자의 이유는 서로 닮아 있었다 . 중증 치매 어머니를 모시며 보호 가족으로 지냈던 기억이 아직 생생한 사람부터 혹시 자 신도 치매를 앓진 않을까 막연한 두려움이 있던 사람까지 , 각자의 경험은 ‘치매’라는 단어로 이어졌다 . 이 책의 1장은 책 집필을 맡은 우동준 작가의 이야기로 시작한다 . 저자는 팔순이 넘어 치매를 앓았던 할머니에 대한 기억을 떠올리며 , 치매를 마주한 첫 느낌을 생생히 묘사한다 . 할머니를 떠나보낸 지 2 년이 흐른 시점, 저자는 오랜 시간 이어온 지난 고민을 함께 해결해보자는 제안을 받고 여러 예술인이 모인 자리에 발을 디딘다 . 책의 2장은 저자를 포함한 여섯 명의 예술인이 여러 차례 만나며 기억의 집을 차근차근 설계해나가는 과정을 그리고 있다. 이들은 각자가 가지고 있는 기억부터 시작해 ‘치매’라는 단어와 마주할 때 느껴지 는 감정, 치매 어르신을 대상화하지 않고 그들의 기억을 꺼내는 방법 등에 대해 논의했고 , 어르신과 교류한 경험이 풍부한 문화예술가 , 직업적으로 많은 치매 어르신을 만나온 사회복지사 등을 만나 이야 기를 듣기도 한다. 이 책의 3장은 여섯 명의 예술가가 그동안 들은 이야기를 바탕으로 본격적으로 공 간을 구성하고 기억의 집을 구체적으로 설계하는 여정이 담겨 있다. 이들은 ‘기억의 집’이라는 이름으로 4개의 프로그램을 진행했다 . 첫 번째 프로그램 〈슬로우 고고〉는 사 상구 학장동 문화공간 세이브트리와 구덕천 산책로에서 열렸으며 , 치매 어르신과 가족 등이 음악으로 예술가와 공감대를 형성하고 감성과 기억을 나눌 수 있게 기획했다 . 두 번째 프로그램 〈사라져 버린, 사라져 버릴 것들에 대하여〉는 수영구 수영동 바람길작은도서관에서 열렸으며 무대와 객석의 경계를 허무는 참여형 연극으로 구성되어 있다. 세 번째 프로그램 〈오늘, 내일 그리고 어제〉는 영도구 동삼동의 한 주택에서 진행되었으며 , 단절로 인 식되는 치매의 부정적 이미지를 지우고 나이듦을 자연스럽게 받아들이는 자세에 대한 고민에서 출발해 기획되었다 . 마지막 네 번째 프로그램 〈순자 씨의 북청화첩 〉은 해운대구 중동 북청화첩 갤러리에서 열 렸으며 경증 치매를 겪는 해녀 인터뷰를 바탕으로 시각예술과 미술체험을 결합하여 구성하였다 . 각 프 로그램에 대한 상세한 이야기는 이 책의 4장에 담겨 있다."
김미경의 우뇌 교육 혁명,김미경,"교육, 사회, 자기계발","‘분석적 계산적 논리적인 좌뇌’와 ‘직관적 이미지적 통합적인 우뇌’, 이 둘 중 우리 아이는 앞으로 어떤 뇌를 쓰며 살아가야 할까? 정답은 둘 다이다 . 참고로 지금까지는 좌뇌 우세형 인재들이 대한민국 중심 에 있었다 . 하지만 이제 새 인류 AI(인공지능 )가 그 중심에 있다. 그런데 쉬지도 먹지도 놀지도 않고 일하는 인공지능과 경쟁해서 이길 인간은 없다. 따라서 경쟁이 아니라 이제 우리는 다른 길을 찾아야 한다. 그런데 그 다른 길을 위한 유일한 동력은 모든 관점을 우뇌적 사고로 전환하는 것에 있다. 그래 야만 현 사회 시스템에서 우뇌를 주인으로 , 그리고 좌뇌를 함께 사용하는 인재가 될 수 있다. 그렇다면 우뇌는 어떻게 발달시킬 수 있을까 ? 지금까지 고수하고 있는 방식이 아닌 다른 방식으로 접 근하여야 한다. 예를 들면, 어린 아이에게 너무 가혹한 게 아닐까 싶을 정도로 체계적으로 정리된 전 문적인 책이나 어른 입장에서도 이해하기 어렵다고 여겨지는 고전들을 듣게 하는 것이다 . 그런데 그저 들려주고 보여주기만 하면 된다. 그러면 고급어휘는 리듬 뇌, 우뇌를 자극하고 모든 것을 음으로 기억 한다. ‘그래도 암기시켜야 하는 것 아닐까’ 하는 좌뇌적 불안을 내려두고 , 대충대충 슬쩍슬쩍 편한 마음 으로 좋은 사람을 자주 만나듯 접촉하게 하면 된다. 아울러 반복적으로 노출시켜 주어야 한다. 이 책은 좌뇌적 사고에서 우뇌적 사고로 전환하기 위한 방법과 방향을 제시한다 . 저자는 자신도 미숙 한 부모였기에 아이 교육에 대한 길을 찾는 과정에서 울고 주저앉기를 반복할 수밖에 없었고 , 그래서 대한민국의 부모가 아파하는 것이 무엇인지를 너무나 잘 알고 있다면서 우뇌 교육의 중요성을 역설하 는데, 그가 말하는 우뇌 교육은 아이들이 앞으로 만나게 될 세상에 대한 준비 운동이며 미리보기다 ."
낀대리 김대리 그대로 견디리,김제호,"직장, 자기계발, 에세이","가만히 살펴보면 우리는 언제나 어디서나 늘 끼어 있다. 집에서 삼 형제 중 둘째라면 첫째와 셋째 사 이에 끼어 있고, 학교에서 2학년이라면 1학년과 3학년 사이에 끼어 있으며 , 결혼해서 가정을 이뤘다면 부모님과 자녀 사이에 , 혹은 배우자와 자녀 사이에 끼어 있다. 그렇다면 회사 생활에서는 어떨까 ? 나는 대리가 되면 회사 생활에서 끼어 있는 것이라고 생각한다 . 사원 때는 아직 뭘 모르기도 하고 사 원이라 잘 몰라서 그랬다면 면죄부가 있기에 일만 열심히 배우면 된다. 과장 때는 후배들을 챙겨야 하 는 부담감이 있긴 하지만 , 일에는 어느 정도 노하우가 쌓였기 때문에 수월한 감이 있다. 하지만 대리 는 스스로 생각하기에 아직 과장만큼 능숙하지 않고 사원 때와 크게 다를 바도 없지만 , 이제는 사원이 라는 핑계도 사라졌고 , 회사 내에서는 여러 가지 기대하는 시선으로 자신을 바라본다 . 후배들에게는 본보기가 되고 선배들이 보기에는 부족함이 없도록 열심히 일해야 하고 이제 막 들어온 사원들도 어느 정도 가르치고 챙겨야 한다. 그야말로 제대로 끼어 있다. 나도 회사 생활 4년 차부터 9년 차까지 5년간 대리로 있으면서 그 끼인 맛을 제대로 봤다. 아마 이런 경험은 비단 나뿐만 아니라 대리라면 혹은 대리를 거친 사람이라면 , 누구나 다 비슷하게 하는 중이거 나 했을 것이다 . 그리고 생각보다 그 끼인 맛이 아주 매울 때도 있지만 때로는 의외로 달콤하기도 하 고 때로는 눈물이 날 정도로 짠 것도 잘 알 것이다 . 우리는 하루 8시간을 회사에서 보내지만 , 그 8시간 내내 일만 하고 보낼 수는 없다. 잠시 숨을 돌리거 나 생각을 정리하거나 스트레스를 풀기도 해야 다시 힘을 내서 일할 수 있다. 그래서 우리는 업무 중 에 종종 “커피 한잔하죠.”, “티타임할까요 ?”라며 잠깐의 여유 시간을 만들어 쉬거나 수다를 떨며 재충 전을 한다. 만약 이러한 여유가 없다면 , 금세 지쳐서 나가떨어져 버릴지도 모른다 . 그만큼 바쁜 와중의 여유가 중요하다 . 이 책에 담긴 이야기들은 내가 아무것도 모르던 사원 시절에 겪고, 대리로 끼어 있으면서 맛보았던 다 양한 경험에 관한 것이다 . 힘들었던 일부터 재밌었던 일까지 다양한 일이 있었다 . 독자들이 보기에 공 감되는 이야기도 있을 것이고 이해가 안 되는 이야기 , 생소한 이야기도 있을 것이다 . 그래서 나는 이 이야기를 듣는 사람이 어떻게 받아들일지 감이 잘 오지 않는다 . 하지만 티타임이 회사 생활에서 약간 낀대리 김대리 그대로 견디리 의 여유를 만들어 내듯, 이 이야기들이 힘든 회사 생활 속에도 잘 견디고 있는 독자들의 마음에 조금 이나마 티타임 같은 선물이 되길 바라본다 . 아울러 이 이야기들에 당신이 공감하고 웃고 울고 많이 위 로받으면 좋겠다 . 나아가 당신도 회사 생활에서 당신만의 의미를 찾기를 진심으로 바란다 ."
나는 비즈너리입니다,열방네트웍,"설정, 세계관, 비즈니스","선교가 다각화되며 Business 와 Missionary 를 합친 비즈너리 개념이 확장되고 있다. 열방네트웍 선교회 (ANN)는 한국교회와 선교계 안에 비즈니스 선교라는 개념이 거의 없던 시절에 ‘비즈너리 ’(Businary) 라 는 단어를 만들어 사용했던 , 비즈니스 선교의 선구자적인 단체다 . 100% 비즈니스맨이면서 100% 선교 사라는 비즈너리의 정의는 총체적 선교를 요구하는 오늘날 선교의 흐름을 미리 읽고 앞서 나간 혜안이 었다. 이들은 텐트메이커로 일하며 이방인 전도 사역을 이어갔던 바울을 따라 비즈니스와 선교를 함께 감당함으로써 선교 전선 최전방에서 교회를 개척해 나간다 . 이 책은 그 비즈너리들이 30년간 흘린 땀 과 눈물의 이야기며 도전과 성과 그리고 자성에 대한 이야기다 . 이 책은 서른 해 노정을 함께 한 길처럼 달려온 여러 사람이 나누어서 쓴 책이라 꿈과 현실이 맞닿아 있다. 실크로드 (silk road)를 라이프로드 (life road)로 성화시키는 하나님 나라의 꿈과 함께 비즈니스와 신앙, 비즈니스와 생활이 팽팽한 줄다리기를 하는 현실이 씨줄과 날줄처럼 엮여 있다. 그래서 크고 화 려하지는 않아도 어머니가 차려 주시는 집밥처럼 온몸과 마음에 잘 녹아든다 . 신앙과 생활이 따로국밥 같은 시류 속에서 신앙생활과 생활신앙을 일치시키려는 노력처럼 , 비즈니스와 선교가 서로 다른 이야 기가 아니라 하나의 이야기가 되게 하려고 열방을 누비고 다닌 열정이 느껴진다 . 이 책을 통해 독자들은 선교지에서 일구는 비즈니스가 얼마나 어려운지 , 그러나 그 속에서 개입하시는 하나님의 손길이 무엇인지 발견하게 될 것이다 . 또한 틈틈이 소개되는 세계 선교의 흐름과 비즈니스 선교에 대한 설명은 오늘날 선교를 이해하는 데 많은 도움이 될 것이다 ."
나는 소아신경외과 의사입니다,제이 웰론스,"의학, 에세이, 소아신경외과","신경외과에서는 뇌출혈 , 뇌종양 등 뇌와 척수를 비롯해 신경계에 생긴 질환을 수술하고 치료한다 . 참 고로 신경외과 의사는 1.4킬로그램 내외에 불과한 작은 뇌 속으로 들어가 그곳에서 몇 밀리미터 단위 의 세밀한 수술을 집도하는데 , 이렇게 미세한 신경과 혈관들 사이를 누비는 섬세하면서도 신중한 그들 의 손길 덕분에 대다수의 환자는 죽음의 문턱에서 다시 새로운 삶을 회복하곤 한다. 하지만 의료진이 최선의 노력을 다했음에도 불구하고 , 때론 환자가 세상을 떠나거나 심각한 장애의 후 유증을 얻기도 한다. 그리고 모든 의료진이 생사의 경계에서 분투하며 하루하루를 보내지만 , 신경외과 의사는 뇌를 다루다 보니 보다 더 드라마틱한 상실과 치유의 과정을 목격하게 된다. 그리고 여기에 더 해 환자가 작고 연약한 아이들이라면 , 수술이 실패했을 때 슬픔은 한층 더 깊고, 반면 놀라운 회복의 과정을 보았을 때의 기쁨은 말로 표현할 수 없을 만큼 크고 찬란하다 . 이 책은 안타까운 상실과 놀라운 기적이 공존하는 소아신경외과 병동에서 25년간 일해 온 한 의사가 수술실 안팎에서 경험한 실제 사건들을 솔직하게 풀어낸 의료 에세이다 . 자신이 구한 아이가 어른이 되어 행복한 삶을 사는 모습을 보고 싶다는 일념으로 소아신경외과 의사가 되었다는 저자는 이 책에서 다양한 아픈 아이들의 수술 이야기를 통해 독자들에게 생명의 경이를 생생하게 경험하게 한다. 구체적으로는 긴박하고 치열하며 참혹하기까지 한 수술실 모습, 그동안 자신이 만났던 어린 환자들과 그들의 보호자들로부터 얻은 깨달음 , 그리고 의사인 동시에 그 자신이 종양 환자였으며 루게릭병으로 아버지를 잃은 아들이기도 했던 경험 등이 다채롭게 어우러진 이 에세이는 어둡고 힘든 지금의 시대를 비추는 따스한 희망의 빛이라 해도 손색없을 만큼 깊은 인간적인 감동을 우리에게 선사한다 ."
나는 죽을 때까지 지적이고 싶다,양원근,"자기계발, 철학, 지식생활","인터넷 , 스마트폰으로 몇 번만 검색하면 온갖 정보를 손쉽게 취할 수 있는 지금은 그야말로 정보의 시 대다. 하지만 쉽게 얻는 정보인 만큼 웬만한 정보로는 경쟁이 되지 않는다 . 우리가 ‘지식인’이 아닌 ‘지 성인’으로서의 삶을 살아내야 하는 이유는 바로 이 때문이다 . 이 책은 지적인 삶을 추구하는 저자의 이야기를 솔직하게 펼쳐내며 그 이전의 삶과 달리 얼마나 풍성 해졌고 또 행복해졌는지 그 실질적 변화를 보여준다 . 저자는 소크라테스의 명언 ‘내가 알고 있는 유일 한 사실은 아무것도 모른다는 사실이다’에서 출발하여 우리가 쉽게 ‘안다’라는 말을 내뱉기 전에 ‘내가 정말 그 무엇을 얼마나 알고 있는지’, ‘그 본질에 대해 고민해본 적이 있는지’ 끝없이 돌아볼 것을 강권 한다. 그것이 바로 공부이며 , 그 자체가 바로 철학이자 자기계발 이라고 말하는 저자는 살면서 고민했 던 여러 문제를 공유하고 재차 질문을 던진다 . 그러고는 이 모든 것의 실마리를 쥘 제일의 도구로 독 서와 철학을 손꼽는다 . 이를 바탕으로 사유하고 자신만의 답을 찾아가는 과정을 실천할 때 참된 지성 인의 삶이 열린다고 역설한다 . 이 책은 ‘지적인 삶’을 살아야 할 중년 기성인 , 젊은이 할 것 없이 누구나 읽어야 할 필독서다 . 지적인 삶이란 장자가 그랬듯 끝이 없는 앎의 세계를 추구하는 일이다 . 자신의 무지를 깨닫고 잠든 이성을 깨 우기 위해 끊임없이 배우고자 하는 정신. 그것만 있다면 우리 삶은 곧 지적인 삶이 된다. 지적인 삶을 선택한 우리는 결코 남을 쉽게 판단하지 않으며 , 삶에서 일어나는 모든 문제를 가볍게 받 아들이지 않는다 . 우리가 접하는 모든 문제와 관계 앞에서 나 자신을 먼저 돌아보게 되고, 역지사지의 배려를 실천할 수 있게 된다. 배우고 고민한 것을 실천으로 옮기는 ‘지행일치 (知行一致 )’의 삶을 추구 한다면 우리 삶은 더없이 풍요롭고도 행복해질 것이다 . 물론 이는 하루아침에 되는 것이 아니다 . 사형 을 일주일 남긴 소크라테스가 감옥에서마저 배움을 게을리하지 않았듯 , 늘 배움을 갈구해야 한다. 언 제 어디에서든 책을 가까이하고 , 얕은 지식 대신 본질을 파고드는 깊은 지성을 과감히 추구해야 한다. 이것이 이 책의 핵심 화두이다 . 이 책은 총 3장에 걸쳐 ‘나의 무지’를 깨닫고 , 끊임없이 공부하며 사유하고 , ‘나’를 철학하는 길을 가슴 벅차게 밝혀준다 . 하루하루 , 끝을 알 수 없는 삶의 본질을 파고들며 느꼈던 감동 그리고 세상을 탐구 하며 깨달은 크고 작은 통찰들도 공유한다 . 언제나 선택의 연속인 우리 인생길 한복판에서 이 책을 통 나는 죽을 때까지 지적이고 싶다 해 사유해보자 . ‘교양 속물’ 대신 ‘참된 지성인’으로 살기! 이 책이 그 길을 밝혀주며 더 나은 인생, 더 멋진 인생, 더 행복한 인생의 청사진 또한 열어줄 것이다 . 자, 이제 그간 나를 망쳐온 무지성이라는 폭 력을 끊어내자 . 그렇게 무지를 깨닫고 , 잠든 이성을 깨우고 , 지적인 삶을 온전히 펼치자 ."
